ID,highsal,interest,challeng,special,mathsci,knowledg,family,hobbies,gooddeg,varied,mother,father,careers,teacher,nobody,insight,encourag,discoura,whodisc,practica,curricul,pleased,relevanc,competit,Mconfid,Fhelp,deadline,assess,interper,quality,supplect,supppers,groupwk,teachhrs,friends,coursewk,theory,practwk,designwk,variety,placemen,experien,money,educatio,jobprosp,jobdecid,industry,perdevel,unigrade,apptheor,finalyr,indchart,placothe,wkexp,placloca,breaked,finuni,nogain,noappeal,noaccept,noplaoth,carpath,furstudy,studarea,salary,location,workenv,people,travel,benefits,training,promot,equalopp,flexible,childcar,workrole,charship,gender,age,ethnic,religion,school,year,dept,uni
429,1.0,5,4.0,3.0,4.0,4.0,1.0,3,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,,2.0,5.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,,,,,,,,,,9.0,1.0,,5.0,3.0,5.0,5.0,4.0,1.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,7.0,1
430,3.0,4,5.0,4.0,3.0,2.0,2.0,2,5.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,0.0,,,,,,,,,,,,,4.0,3.0,3.0,4.0,4.0,5.0,1.0,,1.0,1.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,4.0,6.0,1
431,2.0,4,4.0,4.0,4.0,1.0,2.0,5,4.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,,2.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,1.0,5.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,2.0,0.0,,4.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,,1.0,4.0,1.0,2.0,,3.0,6.0,1
432,4.0,5,5.0,4.0,5.0,2.0,1.0,3,5.0,4.0,2.0,2.0,4.0,3.0,2.0,0.0,,0.0,,3.0,2.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,,4.0,4.0,4.0,4.0,,4.0,3.0,4.0,3.0,4.0,4.0,1.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,2.0,4.0,,,,,,,,,,2.0,0.0,,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,,4.0,1.0,1
433,4.0,5,5.0,2.0,3.0,1.0,1.0,2,5.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,,3.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,1.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,9.0,0.0,,4.0,3.0,5.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1
434,2.0,4,4.0,4.0,4.0,4.0,2.0,4,4.0,4.0,2.0,2.0,2.0,2.0,4.0,0.0,,0.0,,3.0,2.0,5.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,,,,,,,,,,2.0,0.0,,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1
435,3.0,4,4.0,3.0,4.0,2.0,4.0,5,5.0,4.0,3.0,3.0,2.0,3.0,4.0,0.0,,0.0,,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,2.0,0.0,,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,4.0,1.0,1
436,3.0,5,5.0,4.0,4.0,2.0,1.0,4,3.0,5.0,1.0,1.0,1.0,3.0,2.0,0.0,,0.0,,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,5.0,2.0,4.0,0.0,,,,,,,,,,,,,1.0,4.0,4.0,5.0,1.0,3.0,4.0,,2.0,1.0,7.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,3.0,16.0,7.0,1.0,3.0,7.0,1
437,2.0,4,3.0,3.0,3.0,4.0,1.0,4,5.0,2.0,1.0,1.0,5.0,2.0,3.0,0.0,,0.0,,3.0,3.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,,,,,,,,,,9.0,0.0,,4.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,4.0,1
438,3.0,4,4.0,5.0,4.0,4.0,2.0,2,4.0,4.0,2.0,2.0,2.0,2.0,4.0,0.0,,0.0,,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,0.0,,,,,,,,,,,,,2.0,2.0,2.0,4.0,2.0,4.0,2.0,,10.0,0.0,,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,1.0,2.0,2.0,3.0,3.0,1
439,4.0,4,4.0,4.0,5.0,2.0,4.0,2,4.0,4.0,3.0,3.0,3.0,3.0,5.0,0.0,,0.0,,2.0,2.0,2.0,4.0,4.0,1.0,4.0,5.0,1.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,,,,,,,,,,10.0,0.0,,4.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,6.0,1
440,4.0,5,5.0,5.0,5.0,1.0,5.0,4,5.0,5.0,5.0,5.0,4.0,5.0,1.0,0.0,,0.0,,4.0,3.0,5.0,1.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,,,,,,,,,,4.0,0.0,,5.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,9.0,6.0,1.0,2.0,2.0,1
441,4.0,5,4.0,4.0,4.0,3.0,4.0,3,5.0,4.0,4.0,4.0,3.0,3.0,2.0,0.0,,0.0,,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,0.0,,,,,,,,,,,,,2.0,2.0,4.0,4.0,2.0,3.0,2.0,,2.0,0.0,,4.0,4.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,1
442,4.0,4,4.0,4.0,4.0,4.0,5.0,5,4.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,,0.0,,4.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,9.0,0.0,,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,6.0,1
443,3.0,4,4.0,4.0,5.0,4.0,2.0,3,5.0,5.0,2.0,2.0,2.0,2.0,4.0,0.0,,0.0,,4.0,4.0,5.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,0.0,,,,,,,,,,,,,2.0,2.0,2.0,4.0,2.0,2.0,2.0,,1.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,7.0,3.0,2.0,1.0,3.0,2.0,1
444,2.0,4,3.0,3.0,2.0,2.0,4.0,3,4.0,4.0,3.0,3.0,3.0,3.0,4.0,0.0,,0.0,,2.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,1.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,1.0,5.0,1.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,,,,,,,,,,3.0,0.0,,4.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,4.0,3.0,1
445,4.0,4,4.0,4.0,4.0,3.0,2.0,2,4.0,4.0,3.0,3.0,3.0,3.0,4.0,0.0,,0.0,,2.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,0.0,,,,,,,,,,,,,2.0,2.0,2.0,4.0,2.0,4.0,2.0,,9.0,0.0,,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1
446,2.0,5,4.0,4.0,3.0,2.0,4.0,5,5.0,5.0,1.0,1.0,2.0,3.0,4.0,0.0,,0.0,,4.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,3.0,4.0,3.0,4.0,1.0,5.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,,,,,,,,,,2.0,0.0,,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1
447,4.0,5,4.0,2.0,4.0,1.0,5.0,4,4.0,4.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,,1.0,4.0,3.0,1.0,4.0,3.0,3.0,4.0,5.0,2.0,4.0,3.0,4.0,1.0,2.0,4.0,5.0,3.0,1.0,1.0,5.0,0.0,,,,,,,,,,,,,5.0,3.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,0.0,,5.0,5.0,3.0,2.0,3.0,1.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,4.0,1
448,1.0,4,5.0,4.0,5.0,1.0,1.0,2,4.0,4.0,3.0,3.0,3.0,4.0,1.0,0.0,,0.0,,2.0,1.0,5.0,3.0,4.0,1.0,1.0,3.0,3.0,5.0,4.0,4.0,1.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,1.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,3.0,,,,,,,,,,11.0,0.0,,4.0,2.0,5.0,3.0,3.0,2.0,4.0,5.0,5.0,3.0,3.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,4.0,4.0,1
449,4.0,4,4.0,3.0,4.0,2.0,2.0,3,4.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,,0.0,,2.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,,,,,,,,,,1.0,0.0,,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1
450,2.0,5,5.0,5.0,5.0,2.0,2.0,2,4.0,5.0,4.0,5.0,2.0,3.0,1.0,0.0,,0.0,,4.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,1.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,,,,,,,,,,11.0,0.0,,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,4.0,2.0,1
451,1.0,5,5.0,4.0,3.0,5.0,2.0,2,5.0,4.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,0.0,,3.0,4.0,5.0,2.0,3.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,5.0,1.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,1.0,,,,,,,,,,9.0,1.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,9.0,6.0,2.0,1.0,1.0,1
452,2.0,4,4.0,3.0,4.0,2.0,4.0,3,5.0,4.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,0.0,,1.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,,,,,,,,,,11.0,0.0,,4.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,6.0,1
453,4.0,4,4.0,4.0,4.0,2.0,1.0,3,5.0,5.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,0.0,,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,1.0,0.0,,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1
454,4.0,4,4.0,4.0,4.0,2.0,2.0,3,4.0,4.0,3.0,3.0,2.0,2.0,4.0,0.0,,0.0,,3.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,,,,,,,,,,2.0,0.0,,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1
455,5.0,3,4.0,4.0,4.0,4.0,1.0,3,5.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,,2.0,4.0,2.0,4.0,4.0,2.0,3.0,5.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,,,,,,,,,,10.0,0.0,,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,2.0,1.0,7.0,15.0,1.0,1.0,3.0,2.0,1
456,3.0,4,4.0,4.0,4.0,3.0,3.0,4,4.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,,0.0,,4.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,9.0,1.0,,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,,1.0,4.0,1
457,4.0,4,5.0,4.0,3.0,1.0,5.0,3,4.0,4.0,4.0,4.0,3.0,3.0,1.0,0.0,,0.0,,4.0,3.0,5.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,1.0,0.0,,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,,1.0,3.0,1
458,3.0,4,4.0,3.0,4.0,4.0,4.0,3,5.0,4.0,3.0,4.0,4.0,4.0,2.0,0.0,,0.0,,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,0.0,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1
459,3.0,5,5.0,5.0,5.0,4.0,4.0,4,5.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,,0.0,,3.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,,,,,,,,,,1.0,1.0,,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,1
460,4.0,4,4.0,5.0,4.0,2.0,2.0,3,5.0,5.0,4.0,4.0,5.0,5.0,,0.0,,0.0,,4.0,4.0,5.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,5.0,4.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,,,,,,,,,,9.0,0.0,,4.0,5.0,5.0,4.0,2.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,4.0,1
461,3.0,4,3.0,2.0,4.0,5.0,4.0,5,3.0,2.0,2.0,2.0,3.0,2.0,5.0,0.0,,1.0,,2.0,5.0,2.0,4.0,3.0,3.0,4.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,,2.0,4.0,2.0,4.0,3.0,3.0,3.0,,4.0,0.0,,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,11.0,3.0,1.0,1.0,4.0,1
462,3.0,3,4.0,4.0,4.0,3.0,2.0,4,4.0,4.0,3.0,3.0,4.0,4.0,2.0,0.0,,0.0,,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,2.0,0.0,,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,4.0,1
463,4.0,4,3.0,4.0,4.0,4.0,1.0,3,4.0,4.0,3.0,3.0,1.0,1.0,4.0,0.0,,0.0,,4.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,,,,,,,,,,1.0,1.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,3.0,1
464,3.0,5,4.0,5.0,3.0,2.0,1.0,4,5.0,5.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,5.0,2.0,4.0,4.0,3.0,5.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,2.0,4.0,1.0,5.0,4.0,3.0,5.0,2.0,4.0,5.0,1.0,4.0,4.0,5.0,,,,,,,,,,2.0,1.0,1.0,4.0,4.0,3.0,5.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,1
465,2.0,5,4.0,4.0,4.0,2.0,1.0,4,4.0,4.0,3.0,3.0,2.0,5.0,2.0,0.0,,0.0,,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,2.0,4.0,4.0,5.0,5.0,1.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,1.0,,,,,,,,,,1.0,1.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,1
466,4.0,3,4.0,4.0,4.0,2.0,2.0,2,4.0,4.0,2.0,2.0,3.0,4.0,2.0,0.0,,0.0,,1.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,1.0,4.0,4.0,3.0,4.0,2.0,5.0,4.0,2.0,2.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,,,,,,,,,,2.0,0.0,,5.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,6.0,1
467,4.0,4,5.0,4.0,5.0,3.0,2.0,2,4.0,4.0,2.0,2.0,2.0,2.0,5.0,0.0,,0.0,,1.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,3.0,,,,,,,,,,2.0,0.0,,4.0,2.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,4.0,1
468,4.0,4,4.0,5.0,4.0,3.0,2.0,3,4.0,4.0,3.0,3.0,4.0,3.0,2.0,0.0,,0.0,,2.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,,,,,,,,,,9.0,0.0,,4.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,5.0,4.0,1
469,4.0,5,5.0,4.0,5.0,2.0,1.0,4,4.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0,,5.0,4.0,5.0,4.0,3.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,,,,,,,,,,1.0,0.0,,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,6.0,1
470,4.0,4,4.0,4.0,4.0,3.0,2.0,4,4.0,4.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0,,4.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,,,,,,,,,,9.0,0.0,,5.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1
471,3.0,4,4.0,4.0,4.0,2.0,4.0,4,4.0,4.0,2.0,4.0,3.0,3.0,2.0,0.0,,0.0,,2.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,1.0,4.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,5.0,1.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,,,,,,,,,,10.0,1.0,7.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,5.0,1
472,3.0,4,4.0,3.0,4.0,2.0,4.0,4,5.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,,0.0,,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,1.0,1.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,1
473,4.0,4,5.0,5.0,5.0,3.0,4.0,3,5.0,4.0,4.0,5.0,4.0,3.0,3.0,0.0,,0.0,,4.0,4.0,5.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,,,,,,,,,,2.0,0.0,,4.0,2.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0,5.0,2.0,1
