ID,highsal,interest,challeng,special,mathsci,knowledg,family,hobbies,gooddeg,varied,mother,father,careers,teacher,nobody,insight,encourag,discoura,whodisc,practica,curricul,pleased,relevanc,competit,Mconfid,Fhelp,deadline,assess,interper,quality,supplect,supppers,groupwk,teachhrs,friends,coursewk,theory,practwk,designwk,variety,placemen,experien,money,educatio,jobprosp,jobdecid,industry,perdevel,unigrade,apptheor,finalyr,indchart,placothe,wkexp,placloca,breaked,finuni,nogain,noappeal,noaccept,noplaoth,carpath,furstudy,studarea,salary,location,workenv,people,travel,benefits,training,promot,equalopp,flexible,childcar,workrole,charship,gender,age,ethnic,religion,school,year,dept,uni
135,4,5,5,4,4,2,1,5,5,3,1,1,1,1,5,0,9,0,9,2,4,5,5,3,4,3,5,4,3,4,3,2,4,4,2,4,3,0,3,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,2,0,9,4,5,4,4,3,3,5,4,1,2,1,2,2,1,3.0,1,1,1,3,6.0,1
136,3,5,4,4,3,2,5,5,5,4,2,5,3,3,1,0,9,0,9,0,3,5,4,2,3,1,4,3,4,2,4,4,4,3,4,3,4,4,4,4,1,5,4,5,5,2,3,4,2,4,3,3,0,9,9,9,9,9,9,9,9,6,0,9,5,4,5,5,3,1,3,4,3,4,1,2,1,1,1.0,1,1,1,1,5.0,1
137,2,5,4,5,5,2,1,3,5,4,1,1,2,3,4,1,1,0,9,2,3,3,4,3,1,3,4,3,2,2,2,2,2,3,4,2,2,2,2,2,1,5,5,5,4,5,5,3,3,2,2,2,0,9,9,9,9,9,9,9,9,5,1,1,4,5,4,4,2,3,5,5,3,5,2,1,2,1,5.0,1,1,2,3,6.0,1
138,3,4,4,4,4,3,2,3,4,3,3,3,2,2,3,1,1,1,7,4,3,4,3,2,2,2,3,4,3,4,4,4,4,5,5,4,4,4,4,5,1,5,4,4,5,5,5,5,3,4,4,4,0,9,9,9,9,9,9,9,9,9,0,9,4,4,4,4,3,2,5,4,4,3,3,1,2,2,3.0,1,2,1,5,2.0,1
139,4,4,3,4,3,2,2,3,4,4,2,2,2,2,4,0,9,0,9,4,5,4,3,4,3,3,4,2,3,4,3,3,2,2,4,2,4,4,3,4,1,4,4,4,4,4,4,4,3,4,4,3,0,9,9,9,9,9,9,9,9,9,0,9,4,5,4,4,3,4,4,5,5,4,4,1,1,1,2.0,8,3,2,1,3.0,1
140,2,4,4,4,4,2,1,4,4,4,4,4,4,4,2,0,9,2,0,2,4,4,4,3,4,2,4,1,4,4,4,2,1,4,4,4,4,2,2,4,1,5,2,2,5,5,4,4,4,4,4,4,0,9,9,9,9,9,9,9,9,2,1,5,4,5,4,4,4,4,5,5,4,4,2,1,1,1,5.0,1,2,1,5,3.0,1
141,4,4,4,3,4,5,2,2,4,3,1,1,1,1,4,1,1,1,4,3,4,3,2,3,2,2,3,4,4,4,3,5,4,2,5,3,4,4,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,1,3,2,5,1,1,1,4,1,0,9,5,4,3,3,4,2,5,5,3,3,2,3,1,1,4.0,1,2,1,2,6.0,1
142,3,5,5,3,3,4,1,4,4,4,4,4,2,3,2,0,9,0,9,4,4,4,3,4,3,3,4,3,4,4,4,4,4,4,4,4,3,4,4,4,1,5,3,3,4,5,5,5,5,4,4,3,0,9,9,9,9,9,9,9,9,9,2,0,4,4,4,4,4,3,4,4,4,3,3,3,3,2,1.0,1,1,1,1,7.0,1
143,4,5,5,4,3,1,1,5,5,4,4,4,1,4,1,0,9,0,9,4,3,5,4,4,5,3,4,4,4,4,4,4,3,4,3,4,4,4,4,4,1,5,4,5,5,5,5,4,4,4,5,5,0,9,9,9,9,9,9,9,9,2,0,9,4,5,4,4,5,3,4,5,3,4,3,2,1,1,3.0,1,1,1,1,6.0,1
144,4,5,5,2,3,4,1,4,5,5,3,3,3,5,1,0,9,0,9,4,3,5,2,5,2,2,4,4,5,5,5,5,5,4,5,4,4,5,5,5,1,5,4,2,5,3,5,5,4,5,3,2,0,9,9,9,9,9,9,9,9,2,1,4,4,5,5,4,3,3,5,5,5,3,3,2,1,2,1.0,1,2,1,1,7.0,1
145,4,5,4,4,5,3,3,5,4,3,3,3,3,4,4,0,9,0,9,2,4,4,3,3,3,2,4,3,4,5,4,4,3,5,4,4,4,2,3,4,0,9,9,9,9,9,9,9,9,9,9,9,9,2,3,4,4,2,3,1,0,2,0,9,4,3,3,5,2,2,4,4,2,3,2,2,1,1,3.0,1,2,1,3,1.0,1
146,2,4,4,2,4,4,1,4,4,4,3,3,3,3,5,0,9,0,9,4,3,5,2,4,1,1,3,3,3,4,4,1,4,4,4,3,4,4,4,5,0,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,4,3,3,3,0,7,1,4,4,5,5,5,3,4,5,5,5,5,5,1,3,2,3.0,1,2,1,3,7.0,1
147,2,5,5,5,4,2,2,4,5,4,3,3,4,4,0,1,0,0,9,5,2,5,1,5,1,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,3,1,4,4,4,5,3,4,3,1,0,9,9,9,9,9,9,9,9,2,1,1,4,4,4,4,3,3,4,4,4,4,3,2,1,1,2.0,1,2,1,1,7.0,1
148,4,4,4,5,5,3,4,2,5,4,2,2,2,2,5,0,9,0,9,3,4,4,3,4,3,1,4,4,4,4,4,4,4,4,4,3,4,2,2,4,1,4,4,4,4,4,4,4,4,4,4,4,0,9,9,9,9,9,9,9,9,2,0,9,4,4,5,3,2,2,3,5,3,4,1,2,1,1,2.0,1,1,2,2,6.0,1
149,4,5,4,2,4,2,3,5,4,4,2,2,2,3,4,0,9,0,9,2,3,4,5,4,4,3,3,5,5,4,4,5,4,2,5,2,2,4,4,4,1,4,3,2,5,3,4,4,3,3,3,4,0,9,9,9,9,9,9,9,9,2,1,0,4,3,4,4,4,4,3,4,4,4,3,1,1,1,2.0,1,1,2,2,7.0,1
150,3,5,5,5,5,2,2,3,4,4,3,3,3,3,2,1,1,0,9,4,3,5,3,2,2,1,5,4,3,3,4,4,4,4,5,4,4,4,4,4,1,5,3,3,4,4,5,3,3,4,4,4,0,9,9,9,9,9,9,9,9,11,0,9,4,4,3,3,4,3,5,4,3,4,3,2,1,1,5.0,1,2,1,3,2.0,1
151,4,4,4,4,4,2,1,5,5,2,4,4,4,4,3,1,1,1,8,2,5,5,4,3,3,3,5,3,4,2,2,2,2,2,4,4,4,2,2,4,1,4,4,4,5,5,4,5,5,5,5,5,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,5,4,3,4,4,4,3,1,1,2,1,1.0,1,2,1,1,6.0,1
152,3,5,5,2,2,4,5,1,4,4,1,1,1,1,5,1,1,1,2,4,5,5,2,4,5,3,4,3,5,4,4,1,2,3,4,4,4,4,4,4,1,5,2,4,4,5,5,4,2,4,2,1,0,9,9,9,9,9,9,9,9,9,0,9,4,3,3,3,4,1,5,5,4,2,2,3,2,2,4.0,6,1,1,5,6.0,1
153,3,4,4,4,4,2,5,3,4,4,4,4,3,4,2,0,9,0,9,3,3,4,4,3,3,3,3,4,2,3,3,3,3,2,3,2,3,2,4,4,1,4,4,4,4,4,4,3,3,4,4,3,0,9,9,9,9,9,9,9,9,9,0,9,4,4,4,4,4,4,4,4,3,3,3,3,2,1,1.0,1,0,2,1,1.0,1
154,3,5,4,1,3,4,5,4,4,4,3,3,3,4,3,0,9,0,9,2,3,5,0,2,4,1,3,2,4,4,5,5,5,4,5,4,3,4,4,5,1,5,3,1,4,4,4,3,4,4,4,1,0,9,9,9,9,9,9,9,9,2,0,9,5,4,4,4,4,1,5,5,1,3,1,3,2,1,2.0,1,1,1,1,7.0,1
155,3,5,5,4,4,2,2,2,4,4,1,1,3,4,2,0,9,0,9,4,3,5,2,5,2,2,5,4,4,4,4,4,4,5,5,4,4,4,4,4,1,5,4,2,5,5,5,5,4,5,4,3,0,9,9,9,9,9,9,9,9,2,0,9,4,4,5,4,4,2,4,4,4,3,4,2,1,1,3.0,1,1,1,5,7.0,1
156,4,5,5,5,4,3,5,4,4,5,3,3,3,3,4,1,1,0,9,4,3,5,3,5,3,2,4,4,4,4,4,4,4,4,5,4,4,4,5,4,1,5,4,4,5,5,5,5,4,5,4,5,0,9,9,9,9,9,9,9,9,1,1,0,4,5,5,5,5,5,5,5,5,5,4,1,1,1,1.0,9,6,1,1,6.0,1
157,4,4,4,4,4,4,2,4,5,3,3,3,3,3,4,0,9,0,9,1,4,3,3,3,5,2,4,2,5,2,2,2,3,4,3,3,4,1,1,3,0,9,9,9,9,9,9,9,9,9,9,9,9,4,3,3,4,2,3,3,0,2,0,9,4,4,4,4,3,3,4,5,2,4,3,1,1,1,4.0,1,2,2,3,1.0,1
158,4,5,4,5,4,2,2,3,4,4,3,4,3,3,4,0,9,0,9,3,3,4,2,3,2,1,3,3,3,4,4,4,3,4,4,3,4,4,4,5,1,5,3,3,5,5,5,4,4,4,4,5,0,9,9,9,9,9,9,9,9,9,0,9,4,4,5,5,4,3,4,5,4,4,3,3,1,1,1.0,1,1,1,1,1.0,1
159,3,4,4,3,3,4,1,3,3,4,1,2,1,3,4,2,2,0,9,4,3,4,3,4,2,2,4,3,5,4,4,4,4,4,4,4,4,4,4,4,1,4,2,3,4,4,4,4,4,4,3,3,0,9,9,9,9,9,9,9,9,1,0,9,4,4,5,4,3,3,4,4,3,3,3,1,1,1,2.0,1,1,1,1,7.0,1
160,4,5,4,3,4,1,4,4,5,4,3,5,4,4,1,0,9,0,9,3,4,5,4,4,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,1,5,4,2,5,3,4,3,3,4,3,4,0,9,9,9,9,9,9,9,9,1,0,9,4,3,4,4,3,3,5,4,3,4,2,2,1,1,6.0,1,1,1,3,4.0,1
161,2,4,4,3,4,0,4,3,5,3,2,2,2,2,5,0,9,0,9,2,4,4,2,3,3,3,3,2,2,4,4,4,2,4,3,3,4,2,3,5,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,3,9,0,9,4,2,3,5,5,3,4,5,5,2,1,2,1,1,1.0,1,1,1,1,1.0,1
162,4,4,3,3,4,2,4,4,4,3,3,4,3,4,1,0,9,0,9,4,4,4,5,4,3,3,4,2,5,4,4,3,5,4,5,5,4,4,4,4,1,5,4,4,5,5,5,5,4,5,5,5,0,9,9,9,9,9,9,9,9,2,0,9,5,5,5,5,5,5,5,5,5,5,5,1,1,2,1.0,15,2,1,1,6.0,1
163,3,4,4,4,4,4,2,3,4,4,3,3,3,3,4,0,9,0,9,2,4,3,4,4,4,2,4,2,3,4,4,4,3,4,4,4,4,4,4,3,1,5,2,4,5,5,5,4,4,4,4,4,0,9,9,9,9,9,9,9,9,10,0,9,4,4,4,4,4,3,4,4,4,4,4,1,2,2,3.0,1,2,2,3,1.0,1
164,4,5,4,4,3,1,3,4,5,5,3,3,2,2,2,0,9,0,9,4,2,4,2,3,3,1,3,4,4,4,4,5,4,4,4,4,4,4,4,5,1,5,3,2,4,5,5,5,3,5,3,4,0,9,9,9,9,9,9,9,9,9,0,9,4,4,4,0,0,0,0,5,4,3,3,2,1,1,1.0,1,2,2,1,6.0,1
165,3,5,5,5,5,2,5,5,4,5,2,4,4,5,1,1,1,0,9,3,3,5,1,3,2,1,3,4,4,5,4,3,3,4,4,4,5,5,5,5,1,5,2,3,5,5,5,4,4,5,2,4,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,3,2,2,4,4,3,3,2,1,1,1,1.0,1,1,1,1,1.0,1
166,3,5,5,4,0,3,1,5,4,4,1,1,1,2,4,0,9,1,8,4,3,5,3,5,5,3,4,4,5,4,3,4,4,4,5,4,4,5,5,4,1,5,3,1,5,3,5,5,3,5,3,3,0,9,9,9,9,9,9,9,9,2,1,6,4,3,4,4,5,5,5,5,5,4,3,2,2,2,5.0,9,6,1,5,7.0,1
167,4,5,4,2,2,3,1,5,2,4,4,3,3,5,2,0,9,0,9,2,3,5,4,3,4,2,4,2,4,3,2,4,4,4,5,3,2,2,2,2,1,5,2,4,4,2,4,4,4,2,3,1,0,9,9,9,9,9,9,9,9,1,0,9,4,3,4,4,5,4,4,4,2,4,1,3,2,1,5.0,1,1,1,3,7.0,1
168,2,4,5,2,4,1,5,2,2,5,4,5,5,5,1,0,9,0,9,1,3,3,5,3,3,4,4,2,1,4,5,5,2,3,5,3,1,3,3,4,0,9,9,9,9,9,9,9,9,9,9,9,9,5,0,0,0,0,0,0,1,11,1,2,4,4,4,4,2,2,3,5,3,4,2,2,1,1,5.0,1,1,2,3,4.0,1
169,2,5,5,3,2,2,5,4,5,3,2,4,3,3,1,1,1,0,9,2,4,3,5,4,5,3,4,2,3,4,2,3,3,2,3,3,2,3,4,4,1,4,4,5,4,4,3,2,4,3,2,3,0,9,9,9,9,9,9,9,9,2,0,9,4,4,5,5,3,1,2,4,2,5,3,2,1,1,4.0,0,2,1,5,6.0,1
170,2,4,5,4,4,3,1,4,5,5,3,5,4,4,1,0,9,0,9,1,4,2,2,3,3,2,4,2,2,2,5,5,4,4,4,5,2,4,1,4,1,5,5,5,5,5,5,4,3,4,2,5,0,9,9,9,9,9,9,9,9,2,0,9,4,5,5,4,4,2,5,5,3,4,2,1,1,1,2.0,1,2,0,2,5.0,1
171,4,5,5,5,4,2,3,3,5,5,3,3,3,4,2,0,9,0,9,4,2,4,1,4,3,2,3,3,4,5,4,5,4,4,4,4,4,4,5,4,1,5,3,3,4,5,5,5,4,5,4,4,0,9,9,9,9,9,9,9,9,9,0,9,4,4,5,4,4,3,5,5,5,4,3,2,1,1,1.0,1,2,1,1,6.0,1
172,3,4,4,4,4,2,2,4,4,4,3,3,3,4,2,0,9,0,9,3,2,5,2,4,3,3,2,4,4,4,4,4,4,4,5,4,4,4,4,5,0,9,9,9,9,9,9,9,9,9,9,9,9,2,3,2,4,2,2,2,0,2,0,9,4,4,5,5,3,3,4,4,4,4,4,3,1,1,1.0,1,2,1,1,7.0,1
173,4,5,4,4,4,3,4,4,4,4,4,4,3,4,2,0,9,0,9,5,4,5,2,4,2,1,3,3,5,4,3,3,4,3,4,3,4,5,5,5,1,5,3,3,5,5,5,5,4,5,5,4,0,9,9,9,9,9,9,9,9,11,0,9,5,3,4,3,2,3,3,4,3,3,3,3,1,1,1.0,1,1,1,1,7.0,1
174,2,5,4,2,4,1,5,5,4,3,2,2,2,2,5,0,9,0,9,2,4,5,5,3,2,2,4,3,5,4,4,3,4,4,2,3,5,2,1,3,1,5,4,4,5,4,4,4,4,4,3,5,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,4,4,1,4,4,4,2,2,3,1,1,3.0,1,2,1,1,6.0,1
175,5,5,5,4,5,4,2,2,3,4,3,4,3,4,3,0,9,0,9,2,4,4,2,3,4,3,3,4,4,4,4,4,4,5,5,4,4,4,3,4,1,5,4,4,5,5,5,5,4,5,3,4,0,9,9,9,9,9,9,9,9,9,0,9,5,5,5,4,5,5,5,5,4,4,4,1,1,1,2.0,1,2,1,2,3.0,1
176,3,5,5,4,5,5,2,5,5,5,3,3,3,4,2,1,1,1,5,1,4,2,4,4,3,3,5,1,5,5,5,5,5,5,5,2,4,1,4,3,1,5,4,5,5,5,5,5,4,5,5,4,0,9,9,9,9,9,9,9,9,9,1,5,3,2,4,4,4,3,5,5,2,5,3,2,1,1,3.0,1,1,1,5,6.0,1
177,2,4,4,5,5,3,4,3,4,5,3,3,4,4,2,1,1,0,9,3,4,4,3,3,2,2,4,1,4,4,4,1,5,4,5,2,3,3,2,4,1,5,5,4,5,4,5,2,2,1,4,3,0,9,9,9,9,9,9,9,9,1,1,2,5,4,3,4,2,3,2,5,1,4,1,1,1,1,5.0,1,1,1,4,4.0,1
178,4,5,4,4,4,1,4,5,4,3,3,4,3,3,2,1,1,0,9,3,3,4,2,3,4,3,3,3,4,4,4,2,4,2,5,3,4,4,4,4,1,4,4,4,4,4,4,4,4,4,3,4,0,9,9,9,9,9,9,9,9,2,0,9,3,4,4,4,3,2,4,4,3,3,1,3,1,1,1.0,1,1,1,1,6.0,1
179,4,5,4,3,5,2,1,4,4,2,3,3,3,3,5,0,9,0,9,4,3,4,1,4,3,3,2,4,5,4,4,2,4,3,5,4,4,4,4,4,1,4,4,1,5,2,1,2,2,3,3,0,0,9,9,9,9,9,9,9,9,2,0,9,4,5,2,2,1,3,4,3,1,4,1,2,2,1,2.0,1,1,2,2,1.0,1
180,4,5,5,4,5,1,2,4,5,4,4,4,4,4,2,0,9,0,9,4,4,5,2,3,3,2,0,2,4,4,4,5,5,4,5,4,4,4,4,4,1,5,4,4,4,3,4,4,4,4,2,4,0,9,9,9,9,9,9,9,9,9,0,9,4,5,4,5,5,4,4,5,3,4,2,1,1,1,4.0,0,0,1,5,2.0,1
181,3,4,3,3,3,4,2,4,3,4,2,2,1,1,5,0,9,0,9,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,2,3,0,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7.0,1,2,1,4,8.0,2
182,3,4,4,3,5,4,2,4,3,4,3,3,3,3,5,0,9,0,9,3,2,3,4,5,3,3,4,3,4,4,4,4,4,4,4,4,4,2,2,3,0,9,9,9,9,9,9,9,9,9,9,9,9,5,3,3,3,3,3,3,0,1,1,5,4,4,4,3,3,4,4,3,4,4,3,1,1,1,8.0,1,1,1,4,8.0,2
183,4,4,4,2,2,2,5,4,3,4,1,5,3,2,3,1,1,0,9,1,4,4,3,4,3,3,4,2,4,3,4,4,4,4,5,3,3,1,3,3,0,9,9,9,9,9,9,9,9,9,9,9,9,5,1,3,5,3,3,3,0,3,0,9,4,4,4,4,3,4,5,5,2,2,2,1,2,1,7.0,3,1,1,3,8.0,2
184,4,5,4,3,2,2,2,4,4,4,1,1,1,1,4,0,9,0,9,2,4,5,5,3,4,1,4,3,4,4,3,2,4,4,5,4,2,1,2,3,0,9,9,9,9,9,9,9,9,9,9,9,9,4,3,4,4,2,3,1,0,4,1,0,4,5,5,4,3,3,5,4,5,4,3,2,1,1,7.0,1,1,1,3,8.0,2
185,3,4,4,3,4,2,3,4,4,4,2,2,2,2,3,0,9,0,9,2,4,4,4,4,4,3,4,3,4,4,3,3,4,4,4,3,3,3,3,3,0,9,9,9,9,9,9,9,9,9,9,9,9,4,3,3,4,3,3,3,0,1,0,9,4,4,4,4,4,4,4,4,3,4,3,1,2,1,8.0,3,1,1,4,8.0,2
186,3,4,5,2,1,2,4,1,4,3,3,3,2,42,4,0,9,1,4,2,4,3,3,2,3,4,4,1,3,4,4,3,4,4,3,4,3,2,2,3,0,9,9,9,9,9,9,9,9,9,9,9,9,5,0,0,0,0,0,0,0,1,0,9,5,5,5,3,3,3,3,3,2,3,3,2,2,1,7.0,1,1,1,3,8.0,2
187,3,4,4,4,2,2,2,3,4,4,2,2,2,2,5,0,9,0,9,4,3,4,4,5,3,1,3,4,5,5,4,3,3,3,4,4,3,2,2,2,0,9,9,9,9,9,9,9,9,9,9,9,9,4,3,3,3,3,3,3,0,1,1,0,5,5,5,5,3,3,5,5,3,5,4,1,1,1,8.0,1,2,1,4,8.0,2
188,3,5,4,4,2,1,4,2,3,4,4,4,4,4,2,0,9,0,9,1,3,4,3,4,4,4,3,4,4,5,5,5,5,5,5,5,5,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,5,5,5,5,3,3,5,5,5,5,3,1,1,1,8.0,1,2,1,4,8.0,2
189,3,4,4,3,2,1,1,1,4,4,1,4,1,1,3,0,9,0,9,2,2,2,5,3,4,2,4,4,4,4,4,4,3,4,4,4,4,3,2,2,0,9,9,9,9,9,9,9,9,9,9,9,9,5,0,0,0,0,0,0,0,1,0,9,4,5,4,4,2,3,4,5,1,4,4,1,1,1,8.0,1,2,1,4,8.0,2
190,5,4,3,3,1,2,2,4,5,5,5,5,3,2,1,1,0,1,0,3,4,5,4,3,3,3,4,4,4,3,1,3,3,3,5,3,3,2,2,4,1,5,5,5,5,4,1,4,2,3,3,3,0,5,0,0,0,0,0,0,0,1,0,9,5,5,5,3,5,1,1,5,3,4,2,2,1,1,5.0,3,2,1,3,8.0,2
191,1,4,4,1,4,2,5,3,4,3,1,1,1,1,1,0,9,0,9,3,2,3,3,3,1,1,3,4,3,4,3,4,4,4,3,4,4,3,3,5,0,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,1,1,1,0,7,1,5,4,5,3,3,2,1,2,3,4,4,4,2,3,1,8.0,1,2,2,3,8.0,2
192,3,4,4,2,2,2,2,5,3,4,2,2,2,2,4,0,9,0,9,2,3,5,4,2,2,2,3,3,3,4,4,4,3,4,4,3,3,3,3,4,1,5,3,5,4,4,5,4,3,3,2,3,9,9,9,9,9,9,9,9,9,4,0,9,4,4,4,4,4,3,4,4,3,3,2,2,1,1,6.0,1,1,1,3,8.0,2
193,4,4,4,5,5,2,2,4,4,4,2,2,2,2,5,1,0,0,9,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,1,1,4,4,1,1,1,0,2,0,9,4,4,4,4,3,4,4,4,4,4,3,2,2,1,4.0,1,1,1,4,8.0,2
194,4,4,4,4,4,3,2,5,5,4,3,4,4,5,1,0,9,0,9,2,4,4,4,5,4,3,4,4,4,4,3,4,4,5,4,3,3,1,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,5,2,3,3,0,4,0,9,4,5,5,5,2,4,5,5,5,5,2,2,1,1,3.0,1,2,1,3,8.0,2
195,3,4,4,3,3,3,1,2,4,4,3,3,2,4,1,0,9,0,9,3,3,4,4,4,1,1,3,4,4,4,2,4,4,4,3,4,4,4,4,4,1,4,1,4,4,4,4,4,3,4,2,2,0,9,9,9,9,9,9,9,9,9,1,0,4,4,4,4,4,2,4,4,4,4,4,1,2,2,3.0,3,1,1,3,8.0,2
196,3,5,4,4,4,5,2,4,3,3,1,1,3,3,5,1,0,0,9,4,4,4,4,3,4,3,3,4,4,4,4,4,3,4,3,3,4,3,3,4,0,9,9,9,9,9,9,9,9,9,9,9,9,4,3,4,1,3,3,1,0,3,0,9,4,3,4,5,3,3,4,4,3,4,4,3,2,1,8.0,11,3,2,3,8.0,2
197,4,5,4,4,4,4,4,5,5,4,3,3,5,1,5,1,0,0,9,4,0,5,3,4,0,3,2,3,2,4,5,5,3,4,3,4,4,4,3,3,0,9,9,9,9,9,9,9,9,9,9,9,9,4,0,2,2,3,3,2,0,9,0,9,4,4,4,3,3,3,2,2,2,2,3,2,1,1,8.0,11,3,2,3,8.0,2
198,4,3,4,2,3,2,5,2,4,3,4,4,4,4,1,1,1,0,9,4,2,3,2,3,2,2,4,4,2,4,3,2,4,3,4,2,4,4,3,4,1,5,2,5,3,4,4,4,3,4,3,3,1,9,9,9,9,9,9,9,9,2,1,6,4,4,4,5,3,2,3,4,5,5,5,2,2,1,3.0,3,1,1,0,8.0,2
199,2,4,4,3,5,4,2,2,4,3,1,1,3,4,1,1,1,0,9,5,3,3,4,2,2,4,3,3,5,3,4,4,3,2,5,2,3,4,4,2,1,5,4,5,4,5,5,5,3,5,3,3,0,9,9,9,9,9,9,9,9,2,1,6,3,3,5,4,4,3,4,4,5,5,3,3,2,1,4.0,1,1,1,0,8.0,2
200,3,4,4,4,3,4,3,2,4,3,2,2,3,3,1,0,9,1,3,3,3,4,3,3,3,1,4,1,3,4,3,2,3,1,3,2,3,2,3,2,0,9,9,9,9,9,9,9,9,9,9,9,9,3,2,4,2,3,3,2,0,9,1,5,3,3,4,3,3,3,4,4,4,3,2,1,2,1,3.0,3,2,1,0,8.0,2
201,4,4,4,4,3,4,3,3,4,3,3,3,3,3,3,0,9,0,9,3,3,4,3,4,3,3,4,4,3,4,4,3,4,4,3,3,4,2,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,4,0,0,0,0,2,0,9,4,4,4,3,4,4,3,5,3,3,3,1,1,1,4.0,3,1,1,0,8.0,2
202,3,5,4,5,5,4,5,4,2,4,5,4,2,2,0,1,9,1,0,4,2,5,4,4,4,2,4,4,4,3,4,5,4,4,4,4,4,4,4,2,1,4,2,1,4,4,5,4,2,5,4,3,0,9,9,9,9,9,9,9,9,2,1,5,4,4,4,4,5,5,5,4,4,4,2,1,2,1,7.0,3,5,1,4,8.0,2
203,3,5,4,3,4,4,2,5,4,2,2,2,2,4,4,1,1,0,9,4,2,5,2,4,5,5,4,4,5,4,4,4,3,4,5,5,5,5,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,5,2,2,2,2,2,2,0,11,1,3,4,3,3,4,3,0,5,4,3,3,4,2,2,1,8.0,6,3,2,0,8.0,2
204,4,4,4,4,4,5,4,4,3,3,3,4,4,4,2,0,9,0,9,0,4,4,0,2,2,3,2,3,4,4,4,5,4,4,4,4,4,4,3,4,0,9,9,9,9,9,9,9,9,9,9,9,9,5,3,3,4,1,3,3,0,11,1,0,5,5,4,5,3,4,4,5,4,4,4,2,2,1,8.0,6,3,2,0,0.0,2
205,3,5,4,4,4,3,4,4,3,3,3,3,4,4,2,1,1,0,9,4,3,4,3,3,3,4,4,4,5,4,4,4,4,4,4,3,3,3,3,3,0,9,9,9,9,9,9,9,9,9,9,9,9,5,2,3,3,3,2,1,0,2,0,9,4,4,4,5,4,4,5,5,4,4,3,2,3,1,8.0,11,3,2,4,8.0,2
206,1,5,4,3,2,2,4,3,4,5,3,3,3,3,4,0,9,1,8,5,3,5,2,4,3,2,5,5,5,4,4,4,4,3,4,4,4,4,4,5,1,5,5,4,5,4,4,4,3,3,3,4,0,9,9,9,9,9,9,9,9,9,0,9,4,5,4,4,2,2,4,4,4,4,3,3,2,2,5.0,1,2,2,3,7.0,1
207,4,4,3,3,2,3,4,3,5,4,4,5,4,5,1,0,9,0,9,5,3,4,2,4,3,4,4,4,4,4,4,5,4,4,3,4,4,4,4,4,1,4,4,3,5,5,5,5,5,4,4,3,0,9,9,9,9,9,9,9,9,2,1,6,5,4,4,4,3,3,2,4,3,3,2,1,1,2,2.0,1,2,1,2,7.0,1
208,2,4,4,4,4,2,4,4,4,3,3,3,3,2,4,0,9,1,4,2,2,3,3,4,3,3,3,4,4,4,3,2,4,4,4,4,4,2,2,5,1,4,4,3,3,4,4,2,2,2,2,3,0,9,9,9,9,9,9,9,9,9,1,1,2,4,4,4,2,1,3,2,1,5,3,2,1,1,5.0,1,2,1,4,4.0,1
209,2,5,4,4,4,3,4,3,4,3,3,4,4,3,3,0,9,1,0,4,5,4,4,4,4,5,4,3,5,4,4,4,3,4,5,4,3,5,5,4,1,5,3,4,5,5,5,5,5,4,5,4,0,9,9,9,9,9,9,9,9,9,2,0,4,5,5,5,4,3,5,5,5,5,2,2,1,1,5.0,1,1,1,3,7.0,1
210,2,5,5,3,2,3,2,5,2,4,4,4,4,5,1,1,1,0,9,2,5,5,4,5,4,2,4,3,5,4,4,4,2,3,4,2,3,4,4,4,1,5,5,5,5,5,5,4,5,4,5,3,0,9,9,9,9,9,9,9,9,7,1,0,5,3,5,5,4,3,5,5,5,3,3,3,1,2,5.0,3,2,1,4,7.0,1
211,4,4,4,4,4,2,1,2,5,4,2,4,3,3,1,1,9,1,0,2,2,5,2,4,5,2,4,4,4,4,5,5,4,4,4,4,4,4,4,4,1,4,4,4,2,2,2,4,2,4,3,4,0,9,9,9,9,9,9,9,9,10,0,9,4,3,4,3,4,5,4,5,5,4,2,1,2,1,2.0,4,2,1,1,6.0,1
